id,lat,lng,spoc_name,freezer_model,spoc_number
5967,80.11753278,30.45782559,Hari,Ken,9945112589
5968,81.01312503,24.75975938,Gopi,LG,7879214563
5969,70.96543425,26.60364039,Gopi,Voltas,7879214563
5970,83.73971393,20.69296171,John,Whirlpool,9894551122
5971,82.7349207,22.18573003,Hari,Voltas,9945112589
5972,77.37763755,10.93290376,Arun,Ken,9695234455
5973,70.73244553,21.23181709,Kumar,LG,9165896325
5974,86.33755996,22.07075921,Vimal,LG,8863254195
5975,77.53055185,29.31437987,Vimal,Voltas,8863254195
5976,77.32631266,33.51306263,Hari,LG,9945112589
5977,76.741512,20.98184275,Gopi,Voltas,7879214563
5978,76.48233757,10.17617382,Hari,LG,9945112589
5979,88.2757549,27.69969226,Hari,Ken,9945112589
5980,82.01415489,26.15074322,Vimal,Whirlpool,8863254195
5981,71.78458745,26.5148341,Gopi,Ken,7879214563
5982,75.95081622,23.83152633,John,Whirlpool,9894551122
5983,80.15752584,22.57581336,Sam,Ken,8687213212
5984,75.19000708,15.30389163,Kumar,Whirlpool,9165896325
5985,79.66257627,22.03937575,Hari,Whirlpool,9945112589
5986,74.52664574,20.44107755,Sam,Ken,8687213212
5987,83.79656082,19.07530912,Gopi,Voltas,7879214563
5988,86.58813593,21.48378685,Hari,LG,9945112589
5989,77.56272105,20.32526604,Arun,LG,9695234455
5990,75.26612056,25.53663844,Gopi,Voltas,7879214563
5991,73.45319341,23.49055653,Hari,LG,9945112589
5992,78.97798202,25.7241527,Vimal,Ken,8863254195
5993,80.33163209,27.15902441,Arun,Ken,9695234455
5994,78.28400227,30.10264653,Gopi,Ken,7879214563
5995,77.79703876,11.05174585,Kumar,Whirlpool,9165896325
5996,78.30596052,20.71032268,John,Voltas,9894551122
5997,74.81362868,14.59958411,Hari,Ken,9945112589
5998,73.04067076,21.53950121,Gopi,LG,7879214563
5999,77.65553066,9.359150121,Vimal,Whirlpool,8863254195
6000,80.61629209,18.58750518,Vimal,Voltas,8863254195
6001,78.28899783,12.51387017,Gopi,LG,7879214563
6002,80.24302554,16.74731689,John,Ken,9894551122
6003,73.86271098,24.27936086,John,Whirlpool,9894551122
6004,73.93856633,34.4032719,John,Voltas,9894551122
6005,79.10228366,14.56594555,Arun,Voltas,9695234455
6006,77.00708685,34.07564403,Kumar,Whirlpool,9165896325
6007,94.6269485,29.03080885,John,Whirlpool,9894551122
6008,78.67022056,11.61968506,John,Voltas,9894551122
6009,93.32776884,27.22920226,John,Voltas,9894551122
6010,91.90600557,26.3352687,John,Voltas,9894551122
6011,77.15606598,8.497065992,John,Voltas,9894551122
6012,93.36375953,23.6524022,Sam,Voltas,8687213212
6013,81.90618205,26.45248682,Sam,Voltas,8687213212
6014,78.89079797,18.56841648,Kumar,Ken,9165896325
6015,76.4601504,26.89338208,Vimal,Ken,8863254195
6016,77.84772177,30.07841162,Kumar,Whirlpool,9165896325
6017,75.8793033,23.85395626,Kumar,Ken,9165896325
6018,75.84052164,29.30969895,Gopi,Voltas,7879214563
6019,80.39640548,17.7126332,Kumar,Whirlpool,9165896325
6020,79.16609296,30.43166657,Arun,LG,9695234455
6021,75.06141764,31.10364673,Arun,Ken,9695234455
6022,70.71083067,22.79265358,Vimal,LG,8863254195
6023,69.49364362,22.99086457,Gopi,Ken,7879214563
6024,76.82904052,28.59118934,Hari,Whirlpool,9945112589
6025,91.37103481,23.90050785,Sam,Ken,8687213212
6026,92.7819264,12.6008821,Vimal,Ken,8863254195
6027,74.60750859,16.89615598,Sam,Voltas,8687213212
6028,75.38671197,21.71430771,Hari,LG,9945112589
6029,74.6427253,20.82101398,Kumar,LG,9165896325
6030,77.20924133,24.76582886,Sam,Whirlpool,8687213212
6031,88.01209026,23.17187704,Kumar,Voltas,9165896325
6032,79.98354214,25.04153398,John,Voltas,9894551122
6033,77.35326771,20.27351533,John,Voltas,9894551122
6034,75.0268555,27.05982573,Vimal,LG,8863254195
6035,83.88918762,26.19722324,John,LG,9894551122
6036,77.35717436,16.30661845,Arun,Whirlpool,9695234455
6037,74.8055556,16.40381775,Kumar,Whirlpool,9165896325
6038,72.54736863,28.68944457,Gopi,Ken,7879214563
6039,79.61502251,15.90260459,Kumar,Voltas,9165896325
6040,74.1712519,14.99968852,Arun,Whirlpool,9695234455
6041,88.13096346,22.76585684,Sam,Whirlpool,8687213212
6042,75.81714865,19.37683917,Vimal,Whirlpool,8863254195
6043,92.63551437,26.14416244,Arun,Whirlpool,9695234455
6044,77.70590377,18.09037919,Gopi,LG,7879214563
6045,80.73829419,27.67992517,Arun,Whirlpool,9695234455
6046,84.80691015,21.75554738,Kumar,LG,9165896325
6047,77.79961756,22.88925026,Sam,Whirlpool,8687213212
6048,85.76632554,22.50526793,Kumar,Voltas,9165896325
6049,75.66652336,33.04812989,Vimal,LG,8863254195
6050,78.09783913,9.090093517,John,LG,9894551122
6051,78.74875128,9.421298432,Sam,LG,8687213212
6052,80.29048184,27.5926034,Hari,Whirlpool,9945112589
6053,78.5294449,18.80767484,Vimal,LG,8863254195
6054,91.91293122,25.41532386,Gopi,Voltas,7879214563
6055,91.02738018,26.67034933,John,Whirlpool,9894551122
6056,74.12321917,21.51404292,Gopi,Ken,7879214563
6057,93.59520079,26.34365105,Vimal,Whirlpool,8863254195
6058,78.00846723,11.36511266,Sam,LG,8687213212
6059,80.50653883,17.68468768,Vimal,LG,8863254195
6060,79.5654684,12.38708839,Hari,Whirlpool,9945112589
6061,72.75947663,22.16294769,Vimal,Voltas,8863254195
6062,78.2343634,25.14402863,Hari,Ken,9945112589
6063,86.38084402,21.29409373,Hari,Voltas,9945112589
6064,82.49481544,21.41392453,Vimal,LG,8863254195
6065,80.23673029,13.73840295,Sam,LG,8687213212
6066,86.53835662,20.23157073,Gopi,Voltas,7879214563
6067,75.59453377,24.27985544,John,LG,9894551122
6068,75.20536328,15.29753156,Kumar,LG,9165896325
6069,78.58723034,12.99477907,Arun,Whirlpool,9695234455
6070,79.8482971,25.65267428,Arun,Ken,9695234455
6071,85.72934081,22.26979707,Kumar,Whirlpool,9165896325
6072,83.85493559,18.20372265,Gopi,Whirlpool,7879214563
6073,82.81061614,19.06113752,Gopi,Whirlpool,7879214563
6074,78.45784582,17.6287662,Arun,Ken,9695234455
6075,84.80206374,24.23899113,Kumar,Voltas,9165896325
6076,94.83681031,27.38343848,John,Whirlpool,9894551122
6077,78.98181584,24.36957579,John,Ken,9894551122
6078,88.87523814,25.27100505,Gopi,Voltas,7879214563
6079,70.81379256,23.97328289,Sam,Ken,8687213212
6080,70.89422616,27.2604529,Sam,Voltas,8687213212
6081,78.27408879,25.50102285,Vimal,Voltas,8863254195
6082,77.53062993,15.47236401,Arun,LG,9695234455
6083,82.0997041,21.30720267,Kumar,LG,9165896325
6084,83.11239389,19.86292348,Kumar,Whirlpool,9165896325
6085,76.77838637,28.06621863,John,LG,9894551122
6086,77.24134336,29.73777407,Vimal,Whirlpool,8863254195
6087,74.4251951,14.78954112,Hari,LG,9945112589
6088,79.51065081,20.22555366,Vimal,Voltas,8863254195
6089,76.43494916,13.82600857,Arun,Voltas,9695234455
6090,72.36327872,24.68646692,Arun,Voltas,9695234455
6091,73.69889425,19.42590342,Gopi,Ken,7879214563
6092,79.20849632,29.95131525,Sam,Voltas,8687213212
6093,73.48584856,18.80285931,Kumar,Whirlpool,9165896325
6094,93.9801499,25.42656448,Kumar,Whirlpool,9165896325
6095,69.98457229,21.25050607,Sam,Ken,8687213212
6096,75.97402573,31.02327335,Kumar,LG,9165896325
6097,87.61454411,23.82220933,Hari,Voltas,9945112589
6098,80.26885493,28.36432552,John,Ken,9894551122
6099,72.6215958,26.2402817,Gopi,LG,7879214563
6100,79.78777634,30.09181903,Arun,Voltas,9695234455
6101,72.1775392,25.55021148,Arun,Ken,9695234455
6102,74.59975062,20.7642125,Hari,Voltas,9945112589
6103,78.27952292,26.16758299,Arun,Voltas,9695234455
6104,79.62372475,15.01743184,Arun,Ken,9695234455
6105,76.49602715,34.62671851,Arun,Voltas,9695234455
6106,77.47678541,27.71735548,Gopi,Voltas,7879214563
6107,75.74885036,14.68862632,Gopi,Whirlpool,7879214563
6108,75.04093459,22.32261093,Kumar,LG,9165896325
6109,76.77739222,11.08551848,Kumar,Whirlpool,9165896325
6110,83.21046475,23.55342469,Gopi,Ken,7879214563
6111,75.2418574,14.03066422,John,Ken,9894551122
6112,74.16845545,27.3172866,Vimal,LG,8863254195
6113,81.52286016,17.71070621,Hari,LG,9945112589
6114,76.0574926,29.49278203,Arun,LG,9695234455
6115,74.67437686,23.73531821,Gopi,Ken,7879214563
6116,74.77978358,28.58224809,Vimal,Voltas,8863254195
6117,78.20644104,30.28508984,Sam,Voltas,8687213212
6118,76.55787183,11.16507504,John,Ken,9894551122
6119,78.21967911,26.95975908,Sam,Ken,8687213212
6120,95.31417585,27.04076628,John,Voltas,9894551122
6121,86.44054417,20.53569686,John,LG,9894551122
6122,80.11847435,17.34835755,John,Ken,9894551122
6123,81.73984043,16.95809301,John,Ken,9894551122
6124,78.15944277,25.24891359,Sam,Voltas,8687213212
6125,94.21413867,26.51549625,Arun,Whirlpool,9695234455
6126,75.27119924,33.37220867,Sam,LG,8687213212
6127,69.73553287,21.67455437,Gopi,Ken,7879214563
6128,74.15623294,26.45477407,Sam,LG,8687213212
6129,74.63097804,28.54278989,Gopi,LG,7879214563
6130,82.89988062,21.7231823,Sam,LG,8687213212
6131,78.00799459,34.78625355,Kumar,Voltas,9165896325
6132,71.89312778,22.28075806,Vimal,Whirlpool,8863254195
6133,76.28583042,13.66781024,Hari,Ken,9945112589
6134,78.65066001,30.74314157,Vimal,LG,8863254195
6135,82.47034329,17.22194704,Hari,Voltas,9945112589
6136,83.0024666,19.87361944,Kumar,Whirlpool,9165896325
6137,80.95515746,22.36841509,Sam,Voltas,8687213212
6138,75.7978599,16.36349699,Arun,LG,9695234455
6139,75.37698772,25.75000223,Vimal,LG,8863254195
6140,78.59618003,23.07251583,Gopi,LG,7879214563
6141,79.30566078,22.24349047,Gopi,Ken,7879214563
6142,79.48922524,27.88359359,Gopi,LG,7879214563
6143,80.39237622,28.42074357,Kumar,Voltas,9165896325
6144,68.92633948,23.92590314,Kumar,Whirlpool,9165896325
6145,74.60801362,28.90674814,Arun,Ken,9695234455
6146,72.74794416,20.05836753,Vimal,Whirlpool,8863254195
6147,77.62890592,18.81245974,Hari,Ken,9945112589
6148,77.52962865,25.8495057,Gopi,LG,7879214563
6149,84.01096102,23.44751397,Kumar,Ken,9165896325
6150,73.06667092,24.47257071,Hari,LG,9945112589
6151,79.11015075,18.61534177,Hari,Voltas,9945112589
6152,79.06690126,30.72294635,Arun,Ken,9695234455
6153,76.76593135,18.55194735,Hari,Ken,9945112589
6154,74.11184391,18.00613789,Sam,Ken,8687213212
6155,93.54799165,27.76523759,Gopi,Ken,7879214563
6156,77.16455799,16.6876869,Hari,Whirlpool,9945112589
6157,92.60344495,25.94130471,John,Voltas,9894551122
6158,76.53907195,28.23176387,Gopi,Whirlpool,7879214563
6159,93.80128396,26.69443391,Hari,Ken,9945112589
6160,74.00761659,21.74515268,Sam,LG,8687213212
6161,88.35213774,23.6570038,John,Voltas,9894551122
6162,69.24950131,22.88033962,Gopi,Ken,7879214563
6163,85.90225039,22.33302512,John,Ken,9894551122
6164,81.49196234,25.2601577,Vimal,Whirlpool,8863254195
6165,94.20991729,26.09666402,Vimal,Whirlpool,8863254195
6166,78.49206646,10.72334824,Gopi,Whirlpool,7879214563
6167,74.15776508,28.79150902,John,LG,9894551122
6168,77.57253338,8.186717076,Sam,LG,8687213212
6169,82.6631733,24.88870381,Vimal,Ken,8863254195
6170,80.47077793,21.08674587,Sam,LG,8687213212
6171,73.08667983,22.44789758,Arun,Ken,9695234455
6172,72.94156516,25.00662422,Gopi,Voltas,7879214563
6173,73.12041645,26.28144218,Sam,LG,8687213212
6174,75.7152714,24.68082851,Arun,LG,9695234455
6175,78.24111252,34.48591913,Arun,Ken,9695234455
6176,73.95390482,17.69713961,John,Voltas,9894551122
6177,71.83251542,23.26002562,John,Whirlpool,9894551122
6178,76.64480645,9.26787635,Arun,Voltas,9695234455
6179,86.82028205,24.5374139,Sam,Ken,8687213212
6180,75.99701816,28.79043866,Arun,Voltas,9695234455
6181,78.08617398,18.85156761,Sam,Whirlpool,8687213212
6182,93.28299744,23.69013338,Gopi,Ken,7879214563
6183,77.15602306,34.03775817,Hari,Whirlpool,9945112589
6184,93.4902632,24.51931134,John,LG,9894551122
6185,74.53143051,19.66026297,Sam,Voltas,8687213212
6186,76.8456349,9.987702659,Hari,Whirlpool,9945112589
6187,79.25492247,23.57871884,Sam,Voltas,8687213212
6188,75.57583324,14.51261229,Arun,Ken,9695234455
6189,83.87255742,26.83682943,Vimal,Voltas,8863254195
6190,79.20581569,27.73820616,Vimal,LG,8863254195
6191,74.91081278,16.78869368,Hari,LG,9945112589
6192,76.40964781,13.35907153,John,LG,9894551122
6193,77.09267663,23.13826907,Vimal,Voltas,8863254195
6194,84.21747991,26.03299304,Vimal,Ken,8863254195
6195,79.8454974,25.84344308,Sam,Ken,8687213212
6196,75.07699708,28.79099683,Vimal,LG,8863254195
6197,83.28163663,19.49270562,Kumar,LG,9165896325
6198,86.77155917,20.54974776,Hari,Ken,9945112589
6199,75.64862465,24.56831592,John,Whirlpool,9894551122
6200,86.11351421,22.55932761,Sam,Whirlpool,8687213212
6201,84.78064822,23.82225385,John,Ken,9894551122
6202,82.5732579,23.07007907,Arun,Voltas,9695234455
6203,77.8654196,18.94968777,Arun,Whirlpool,9695234455
6204,78.90428037,16.7457168,Vimal,Voltas,8863254195
6205,76.21771366,19.48051886,Gopi,Whirlpool,7879214563
6206,78.62322236,22.21965689,Sam,Ken,8687213212
6207,79.60971869,11.35003288,Arun,LG,9695234455
6208,83.992964,21.46268187,John,Voltas,9894551122
6209,76.83575125,26.51424042,Kumar,Whirlpool,9165896325
6210,78.65700528,27.44558212,Vimal,Whirlpool,8863254195
6211,71.73985572,25.20767906,Gopi,Voltas,7879214563
6212,95.16372822,26.66168618,Vimal,Ken,8863254195
6213,85.28431057,25.66194612,Vimal,LG,8863254195
6214,73.33101743,24.46937659,Sam,Whirlpool,8687213212
6215,93.87026915,28.22080153,Arun,Ken,9695234455
6216,76.88961795,13.36043227,Arun,Voltas,9695234455
6217,79.89113654,25.07728455,Kumar,Whirlpool,9165896325
6218,77.90753964,34.57305532,Arun,LG,9695234455
6219,80.67426855,16.96940192,Vimal,Whirlpool,8863254195
6220,85.6275512,24.1589463,Sam,LG,8687213212
6221,82.07016291,20.29710753,Sam,Whirlpool,8687213212
6222,94.60470023,26.22922557,Sam,Ken,8687213212
6223,93.33207096,24.7566461,John,LG,9894551122
6224,73.3454327,25.63954789,Hari,Voltas,9945112589
6225,94.04468926,24.48484299,Hari,Whirlpool,9945112589
6226,76.31679135,12.67058723,Sam,Ken,8687213212
6227,93.77876091,27.07572211,Sam,Ken,8687213212
6228,73.95665451,16.80660271,Gopi,Ken,7879214563
6229,74.53395081,14.55133513,Kumar,Voltas,9165896325
6230,73.40734503,23.99683583,Hari,Voltas,9945112589
6231,76.21307526,18.8504355,Arun,Whirlpool,9695234455
6232,76.98462759,34.24065752,Kumar,Whirlpool,9165896325
6233,81.03846245,26.41465562,Vimal,Whirlpool,8863254195
6234,77.23446763,32.90279757,Vimal,Ken,8863254195
6235,73.39133669,18.50538665,Hari,Ken,9945112589
6236,81.93906376,18.76779921,Sam,Voltas,8687213212
6237,93.09253602,25.71638927,Sam,LG,8687213212
6238,74.69227457,29.33826589,Arun,Voltas,9695234455
6239,77.70076664,26.31337082,John,LG,9894551122
6240,81.68423775,16.91861512,Arun,Whirlpool,9695234455
6241,77.41571761,13.67508667,Sam,Whirlpool,8687213212
6242,83.38840978,25.809274,Sam,Whirlpool,8687213212
6243,76.6980129,26.95356931,John,LG,9894551122
6244,74.09026185,19.57775207,Hari,Voltas,9945112589
6245,95.95485741,27.12530878,Gopi,LG,7879214563
6246,75.29202949,30.9323476,Vimal,LG,8863254195
6247,80.50725385,24.43323985,John,Whirlpool,9894551122
6248,81.78258685,20.27799276,Hari,LG,9945112589
6249,73.17021992,28.22262461,Arun,Ken,9695234455
6250,75.61065235,28.46313058,John,LG,9894551122
6251,74.26288898,25.70766743,Sam,LG,8687213212
6252,79.36578475,32.91682175,John,Whirlpool,9894551122
6253,84.02339437,18.29746611,Hari,LG,9945112589
6254,71.44753207,26.9533296,Hari,LG,9945112589
6255,84.83601712,22.80438404,Hari,LG,9945112589
6256,75.06437982,34.62946436,Gopi,Whirlpool,7879214563
6257,83.96468773,26.48777454,Vimal,Ken,8863254195
6258,77.61353475,23.70154559,John,Voltas,9894551122
6259,84.45089168,19.52757494,John,Voltas,9894551122
6260,77.51198071,27.21314216,John,Whirlpool,9894551122
6261,94.35446807,28.02539152,Hari,LG,9945112589
6262,80.60660897,19.4642496,John,Ken,9894551122
6263,80.49095727,16.03133539,Sam,Voltas,8687213212
6264,79.41148726,19.0924777,Vimal,Whirlpool,8863254195
6265,75.65993868,23.18159829,Gopi,Voltas,7879214563
6266,78.9987157,17.96634656,Arun,LG,9695234455
6267,77.73581703,11.75087624,Vimal,LG,8863254195
6268,75.36210926,28.4604015,Gopi,LG,7879214563
6269,77.91261691,31.52539733,Sam,Voltas,8687213212
6270,73.25257565,23.10738791,Kumar,Ken,9165896325
6271,78.62872622,18.48344568,Kumar,Ken,9165896325
6272,76.69435199,19.66737184,John,LG,9894551122
6273,90.47694551,26.10932456,Kumar,Whirlpool,9165896325
6274,80.15283425,14.35358992,Vimal,Ken,8863254195
6275,76.503264,28.51678074,Gopi,LG,7879214563
6276,74.86100024,26.44113064,Sam,Ken,8687213212
6277,74.04013033,20.0818377,Vimal,Voltas,8863254195
6278,80.56625116,28.41202048,Gopi,Ken,7879214563
6279,78.97141697,23.0085007,Vimal,Voltas,8863254195
6280,80.63410065,30.40983389,Kumar,Ken,9165896325
6281,93.43039935,24.14436646,Sam,Whirlpool,8687213212
6282,78.44129061,31.86089118,Gopi,Whirlpool,7879214563
6283,93.1086985,24.87073068,Gopi,Voltas,7879214563
6284,78.14294118,17.78065435,Kumar,Ken,9165896325
6285,77.51605074,17.67615416,Vimal,LG,8863254195
6286,76.14639648,27.58261068,Kumar,Ken,9165896325
6287,76.65652588,12.53679369,John,Voltas,9894551122
6288,75.11473857,22.80270153,Gopi,LG,7879214563
6289,76.72183731,21.03853317,John,Ken,9894551122
6290,76.14890915,22.16145837,Gopi,LG,7879214563
6291,85.60490896,23.19956152,Kumar,Ken,9165896325
6292,79.45783593,27.21270578,Gopi,Whirlpool,7879214563
6293,71.0454937,21.80614119,Sam,Ken,8687213212
6294,74.47086308,23.33739917,Vimal,Whirlpool,8863254195
6295,79.69590528,23.91801381,Arun,LG,9695234455
6296,79.56602216,26.10726133,Hari,Voltas,9945112589
6297,85.87596707,21.90196863,Sam,LG,8687213212
6298,77.29169215,27.60791153,Arun,Voltas,9695234455
6299,80.40262127,21.78242562,Kumar,Ken,9165896325
6300,76.03220616,12.65155048,Arun,Ken,9695234455
6301,77.93006503,33.0463885,Kumar,Ken,9165896325
6302,83.4717946,24.86716205,Sam,Voltas,8687213212
6303,74.43754499,28.13406497,Gopi,Ken,7879214563
6304,81.90959182,22.01922532,Hari,Voltas,9945112589
6305,79.20937742,29.54624533,Gopi,LG,7879214563
6306,92.5502856,23.41678939,John,Ken,9894551122
6307,73.56048908,29.22006936,Sam,Whirlpool,8687213212
6308,75.48051643,28.69589058,Arun,LG,9695234455
6309,79.06120082,29.7919175,Arun,LG,9695234455
6310,75.95964493,19.0110057,Vimal,LG,8863254195
6311,74.8711244,29.68704287,Arun,Voltas,9695234455
6312,89.57036033,26.50176164,Arun,LG,9695234455
6313,73.72845691,27.06429255,Kumar,Ken,9165896325
6314,77.833691,19.66294331,Gopi,Voltas,7879214563
6315,71.50677251,21.16307413,Gopi,Ken,7879214563
6316,77.34779537,16.62833584,Gopi,Voltas,7879214563
6317,83.62240398,23.89058491,Vimal,LG,8863254195
6318,77.13610112,21.08784446,Vimal,Ken,8863254195
6319,79.83910642,23.77499054,Arun,Voltas,9695234455
6320,81.70706576,25.64398672,Kumar,Whirlpool,9165896325
6321,75.97927531,27.2697939,Kumar,Voltas,9165896325
6322,78.23032272,28.81306091,Gopi,LG,7879214563
6323,82.71028247,17.57917137,Sam,Voltas,8687213212
6324,74.39601716,23.55750574,Arun,Ken,9695234455
6325,91.77710804,25.22174522,Arun,Whirlpool,9695234455
6326,76.14324377,33.80172672,Sam,LG,8687213212
6327,70.95133285,27.16138701,Arun,Ken,9695234455
6328,74.72789745,16.91320782,Arun,Voltas,9695234455
6329,78.61884285,31.09669143,Arun,LG,9695234455
6330,77.11685178,26.01888709,Hari,Whirlpool,9945112589
6331,78.64261764,9.590089085,Kumar,LG,9165896325
6332,75.76737917,25.64047179,Sam,Whirlpool,8687213212
6333,78.20405545,34.07360866,Gopi,Ken,7879214563
6334,81.66209599,25.15657873,Kumar,Whirlpool,9165896325
6335,74.93142396,18.57607042,Hari,Ken,9945112589
6336,80.56433664,30.29967847,Arun,LG,9695234455
6337,83.05364873,27.27849518,Hari,Voltas,9945112589
6338,78.95043344,14.6725588,Gopi,Ken,7879214563
6339,70.66948773,27.58972033,John,Voltas,9894551122
6340,86.72965919,23.31266732,Hari,Whirlpool,9945112589
6341,76.42318802,14.07406835,Gopi,Voltas,7879214563
6342,78.6465765,25.05649822,Kumar,LG,9165896325
6343,73.91573958,19.15048512,Gopi,Whirlpool,7879214563
6344,73.74193192,24.65899483,Kumar,Voltas,9165896325
6345,74.27560729,25.00191172,John,Ken,9894551122
6346,76.58131569,12.83432587,Vimal,LG,8863254195
6347,79.28705345,11.91334496,Hari,Ken,9945112589
6348,78.15417661,17.41927439,Hari,Voltas,9945112589
6349,74.25637782,24.3150944,Kumar,Voltas,9165896325
6350,76.07258414,24.62800441,Gopi,LG,7879214563
6351,76.98913199,33.0841068,Vimal,Ken,8863254195
6352,70.41609572,22.52869033,Sam,Whirlpool,8687213212
6353,74.50205428,15.45919444,Vimal,Ken,8863254195
6354,78.77378893,18.3378707,Vimal,LG,8863254195
6355,75.46655887,18.64419937,Vimal,LG,8863254195
6356,77.89564176,30.04723102,Arun,LG,9695234455
6357,84.8452858,20.82353554,Sam,Voltas,8687213212
6358,92.56932976,27.2553056,Kumar,Whirlpool,9165896325
6359,80.66222797,27.73363104,John,Voltas,9894551122
6360,82.95030836,18.00899578,Hari,Ken,9945112589
6361,75.91994691,29.54840513,Hari,Voltas,9945112589
6362,84.29261308,27.19168937,Arun,Voltas,9695234455
6363,91.6633913,27.73903704,Sam,Ken,8687213212
6364,85.62078372,21.30763003,Arun,Ken,9695234455
6365,81.61084614,20.7961096,Vimal,Voltas,8863254195
6366,75.08548901,28.93958673,Sam,Voltas,8687213212
6367,83.59501254,23.29323736,John,Whirlpool,9894551122
6368,77.79437339,18.36930193,Vimal,Whirlpool,8863254195
6369,81.21537793,23.35992335,Hari,Voltas,9945112589
6370,89.9017515,25.59813421,Arun,Voltas,9695234455
6371,78.70860174,10.16258676,John,Ken,9894551122
6372,76.71401139,23.57632538,Sam,Ken,8687213212
6373,96.63276713,28.13621583,Hari,Whirlpool,9945112589
6374,75.33837697,29.65421906,Arun,Whirlpool,9695234455
6375,76.15742059,25.3779438,John,Ken,9894551122
6376,79.26525883,30.84676195,John,Voltas,9894551122
6377,69.57213348,23.72028562,Gopi,LG,7879214563
6378,85.38998349,25.11596176,John,Voltas,9894551122
6379,77.72114081,29.7554914,Arun,LG,9695234455
6380,85.56460815,23.91123374,Kumar,Ken,9165896325
6381,81.9384828,26.35317795,Vimal,Whirlpool,8863254195
6382,74.32171555,27.17242008,Vimal,Voltas,8863254195
6383,78.15289424,22.88566342,Gopi,Ken,7879214563
6384,92.17719558,25.64438637,Kumar,LG,9165896325
6385,76.21506498,16.87634558,Vimal,Whirlpool,8863254195
6386,79.73976911,13.10235144,Arun,LG,9695234455
6387,79.1318442,11.62707295,Vimal,Whirlpool,8863254195
6388,93.69005499,24.84178725,Gopi,Whirlpool,7879214563
6389,81.14621716,23.46469495,Gopi,Ken,7879214563
6390,74.98265359,20.03044834,Arun,Whirlpool,9695234455
6391,77.73059933,13.97391905,John,LG,9894551122
6392,81.53429718,23.05622119,Gopi,Ken,7879214563
6393,79.93929774,19.18551969,Sam,Whirlpool,8687213212
6394,88.5597233,22.06498167,Gopi,LG,7879214563
6395,70.50948122,23.60282934,Gopi,LG,7879214563
6396,79.25164486,15.73111219,Kumar,LG,9165896325
6397,75.16225292,12.14340047,Sam,Whirlpool,8687213212
6398,86.59014535,24.30190609,Gopi,Ken,7879214563
6399,80.16809861,26.90063715,John,Ken,9894551122
6400,82.12397635,26.21089324,Sam,Voltas,8687213212
6401,86.72293074,21.67105077,Gopi,Ken,7879214563
6402,76.35952475,19.48846703,John,LG,9894551122
6403,72.36020151,22.94832173,Gopi,Voltas,7879214563
6404,73.93651822,17.72080256,Hari,LG,9945112589
6405,75.03765578,33.34458168,Gopi,Voltas,7879214563
6406,76.27109418,17.90098795,Sam,Whirlpool,8687213212
6407,76.32185538,15.36564422,Sam,Voltas,8687213212
6408,77.17366202,12.36413073,John,Whirlpool,9894551122
6409,95.78869379,28.33399649,Vimal,Ken,8863254195
6410,77.96131504,20.48865889,Arun,Voltas,9695234455
6411,76.3198917,12.04175184,Gopi,Voltas,7879214563
6412,77.82849665,22.73562572,John,Voltas,9894551122
6413,75.59527861,13.66944132,John,Voltas,9894551122
6414,74.06227483,33.61456768,Sam,Whirlpool,8687213212
6415,74.30682123,30.06582656,Sam,Ken,8687213212
6416,82.09401069,23.10277305,Hari,Whirlpool,9945112589
6417,77.1757758,10.69432894,Gopi,Whirlpool,7879214563
6418,93.00486353,24.75634441,Sam,LG,8687213212
6419,81.47382874,17.52762538,Gopi,Ken,7879214563
6420,79.05174404,18.69623166,Arun,Ken,9695234455
6421,74.21088059,18.39184351,Arun,LG,9695234455
6422,75.80479295,19.52179769,Hari,LG,9945112589
6423,82.66692402,19.20679749,Arun,LG,9695234455
6424,78.96202572,10.85329107,John,Voltas,9894551122
6425,80.24435329,27.00058582,Arun,Whirlpool,9695234455
6426,80.30704188,20.7626606,Hari,LG,9945112589
6427,76.46025422,32.89257007,Hari,LG,9945112589
6428,78.68267771,19.12833001,Gopi,LG,7879214563
6429,76.16419819,19.10408454,Sam,Whirlpool,8687213212
6430,71.0042545,22.39871423,Hari,Voltas,9945112589
6431,81.82026597,27.11192187,Kumar,Voltas,9165896325
6432,74.16271684,27.85244947,John,Voltas,9894551122
6433,81.66031268,26.09402945,Kumar,Ken,9165896325
6434,83.48750184,20.16357739,Vimal,LG,8863254195
6435,75.29671435,28.99221925,Kumar,Voltas,9165896325
6436,78.96069138,22.67797933,John,Whirlpool,9894551122
6437,74.03418341,28.16771897,Vimal,Whirlpool,8863254195
6438,79.82639581,18.0004673,Arun,Ken,9695234455
6439,76.21044483,23.02890447,Arun,LG,9695234455
6440,75.92654574,29.50005489,Hari,LG,9945112589
6441,72.67759769,24.08936265,John,Ken,9894551122
6442,78.65970663,19.43031456,Gopi,Voltas,7879214563
6443,78.48617692,24.54666725,John,LG,9894551122
6444,92.60519309,25.91235227,Hari,Voltas,9945112589
6445,80.62529272,19.36373395,Vimal,Ken,8863254195
6446,74.06183461,15.19066455,John,Ken,9894551122
6447,88.13974087,22.85198452,Gopi,Ken,7879214563
6448,85.75135514,25.54468934,Hari,Voltas,9945112589
6449,74.9218117,21.80697942,Sam,Voltas,8687213212
6450,74.84771115,16.62127919,John,Ken,9894551122
6451,73.81182452,19.20381024,Sam,Voltas,8687213212
